ECTOR	0 of 41 precinct reporting	25,957	32,697	9,256	11,367	292	428	56	89	0	0	2	6	2	2	1	1	0	0	0	0	0	0	1	1	0	0	44,591	80,872	55.14%
EDWARDS	0 of 5 precinct reporting	646	893	125	168	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,066	1,499	71.11%
ELLIS	0 of 50 precinct reporting	49,660	56,717	24,515	27,565	736	954	168	220	0	0	24	27	4	5	0	0	3	3	1	1	0	0	1	1	0	0	85,493	120,188	71.13%
EL PASO	0 of 209 precinct reporting	67,815	84,331	152,262	178,126	2,052	2,746	1,069	1,445	1	2	35	57	2	3	1	1	4	6	6	11	0	0	0	0	1	1	266,729	488,470	54.60%
ERATH	0 of 22 precinct reporting	11,039	13,684	2,409	2,916	165	218	26	35	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16,856	23,935	70.42%
FALLS	0 of 13 precinct reporting	2,342	4,177	1,306	1,899	27	44	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,133	10,361	59.19%
FANNIN	0 of 17 precinct reporting	8,823	12,171	2,141	2,655	94	155	16	23	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15,007	22,199	67.60%
FAYETTE	0 of 27 precinct reporting	7,184	10,171	2,032	2,661	53	83	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,941	17,398	74.38%
FISHER	0 of 5 precinct reporting	1,022	1,448	262	352	17	21	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,826	2,646	69.01%
FLOYD	0 of 7 precinct reporting	1,315	1,584	340	438	8	15	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,039	3,850	52.96%
FOARD	0 of 5 precinct reporting	332	445	76	99	3	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	884	62.33%
FORT BEND	0 of 160 precinct reporting	143,744	157,718	180,556	195,552	2,564	3,028	905	1,091	0	0	86	99	6	7	1	1	5	5	11	12	0	0	0	0	1	1	357,514	482,368	74.12%
FRANKLIN	0 of 9 precinct reporting	3,250	4,161	662	804	24	36	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,009	7,061	70.94%
FREESTONE	0 of 16 precinct reporting	5,183	6,991	1,317	1,635	33	67	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,711	12,481	69.79%
FRIO	0 of 10 precinct reporting	1,863	2,823	1,801	2,422	11	23	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,279	8,984	58.76%
GAINES	0 of 9 precinct reporting	4,709	5,355	463	576	37	54	7	10	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,996	9,701	61.81%
GALVESTON	0 of 93 precinct reporting	85,245	93,911	53,904	58,842	1,547	1,913	312	393	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155,060	228,482	67.87%
GARZA	0 of 7 precinct reporting	1,058	1,413	169	231	4	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,653	2,681	61.66%
GILLESPIE	0 of 14 precinct reporting	9,758	12,514	2,808	3,176	106	140	12	16	0	0	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	15,850	20,404	77.68%
GLASSCOCK	0 of 5 precinct reporting	454	611	32	39	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	800	81.63%
GOLIAD	0 of 10 precinct reporting	2,216	3,085	681	877	13	24	1	2	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3,995	5,766	69.29%
GONZALES	0 of 16 precinct reporting	4,487	5,627	1,585	1,948	37	57	11	15	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7,648	12,629	60.56%
GRAY	0 of 8 precinct reporting	5,057	6,840	640	829	65	97	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,782	12,406	62.73%
GRAYSON	0 of 37 precinct reporting	37,616	44,163	12,785	14,506	468	634	86	136	0	0	18	21	2	2	0	0	3	5	2	3	0	0	0	0	4	4	59,474	86,740	68.57%
GREGG	0 of 22 precinct reporting	29,057	32,493	13,111	14,796	424	551	92	113	0	0	20	24	2	5	0	0	0	0	0	0	0	0	0	0	0	0	47,982	72,867	65.85%
GRIMES	0 of 15 precinct reporting	7,188	9,432	2,283	2,833	69	118	21	30	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12,414	17,877	69.44%
GUADALUPE	0 of 72 precinct reporting	41,386	47,553	25,861	28,805	787	1,023	166	211	0	0	18	19	2	2	1	1	0	2	2	2	0	0	0	0	1	1	77,619	111,142	69.84%
HALE	0 of 31 precinct reporting	5,732	7,177	1,695	2,279	65	97	22	31	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,586	18,997	50.46%
HALL	0 of 5 precinct reporting	684	995	120	168	3	4	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1,169	1,926	60.70%
HAMILTON	0 of 12 precinct reporting	2,719	3,616	509	641	40	52	37	40	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,351	5,832	74.61%
HANSFORD	0 of 8 precinct reporting	1,238	1,849	110	166	13	27	2	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,047	3,009	68.03%
HARDEMAN	0 of 4 precinct reporting	836	1,330	173	241	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,580	2,486	63.56%
HARDIN	0 of 20 precinct reporting	19,600	23,858	3,017	3,474	202	276	17	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27,635	39,952	69.17%
HARRIS	0 of 1,013 precinct reporting	607,230	700,630	815,717	918,193	13,033	16,819	3,900	5,129	1	1	0	0	0	0	2	3	20	26	11	11	2	2	1	1	3	3	1,640,818	2,480,522	66.15%
HARRISON	0 of 27 precinct reporting	18,391	21,466	6,915	7,908	215	294	36	42	0	0	5	5	0	0	0	0	1	1	0	0	0	0	0	0	1	1	29,717	45,933	64.70%
HARTLEY	0 of 7 precinct reporting	1,462	1,868	151	195	10	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,078	2,909	71.43%
HASKELL	0 of 5 precinct reporting	1,132	1,840	233	353	6	15	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,214	3,377	65.56%
HAYS	0 of 69 precinct reporting	42,338	47,680	54,287	59,524	1,398	1,735	326	418	0	0	23	27	3	3	0	0	2	2	5	6	0	0	0	0	0	0	109,395	152,840	71.57%
HEMPHILL	0 of 9 precinct reporting	1,007	1,486	153	206	15	25	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,720	2,355	73.04%
